"genes" "astrocyte"
"Gm42461" 0.0902065271611257
"Gm6425" 0.0921113420625223
"Gm42996" 0.0937515403789838
"Agr3" 0.108428904599049
"B230398E01Rik" 0.0460705770400629
"Mageb3" 0.0602524919453035
"C330021F23Rik" 0.11899095027298
"Gm44620" 0.0189366685307645
"Gm23104" 0.0879101717497538
"Gm22261" 0.184678575418152
"Gm17224" 0.0744022667795157
"AC160391.1" 0.0164563502312237
"Gm14798" 0.0229461070846378
"Slc2a2" 0.0931956732883637
"Pla2g4e" 0.104133245478611
"AC164612.1" 0.162928384189508
"Cngb1" 0.128425685352277
"Smco1" 0.132734542752743
"Gm4832" 0.0171158355399888
"Gm2244" 0.00652838768914629
"Hcn4" 0.126765202348783
"4930544D05Rik" 0.104810467890767
"Atg9b" 0.107310277037534
"Gm14046" 0.0728980772284456
"Gm29431" 0.195693029715323
"Mir467a-3" 0
"Gm24251" 0.0928971446861377
"Gm25093" 0
"4933411K16Rik" 0.0142489159868888
"Ankrd53" 0.0246499324463447
"Rims4" 0.123777472350573
"Gm11540" 0.0592048172649194
"Gm27783" 0
"AC166361.1" 0.0409420980287761
"Gm21989" 0.0685531162448103
"Gdf3" 0.0264587706795708
"Tmsb15b2" 0.017471203080355
"Gm45461" 0.144665359669745
"Msh4" 0.0549897733075988
"Fgl1" 0.068438313491113
"Olfr543" 0.0936915015931577
"Gm29763" 0.157914216697103
"AC155241.2" 0.112143131734775
"Gm44439" 0.11048514687452
"Gm45793" 0.198400700949313
"Gm13715" 0.0428590908467279
"Arrdc5" 0.110268001349733
"Gm26423" 0
"Mir26a-2" 0
"Gm15528" 0.162762182025129
"CT025556.2" 0.0894018726397396
"Gm16111" 0.0333361317724706
"Pmch" 0.0727553974180926
"AC124562.2" 0.0436494044879413
"Gm13838" 0.16978613322276
"Tmem266" 0.0726633584652197
"Gm5466" 0.0885117744362153
"Gm24668" 0
"Tbx10" 0.0623210107171607
"Gm26706" 0.0522800535967446
"AC158636.2" 0.0729782783668784
"Krt40" 0.115529977603518
"Gm12194" 0.057205122119674
"Mir6358" 0
"H2-Q10" 0.0385899935545406
"Gm23692" 0
"Il9" 0.0990685733761036
"Gm19817" 0.128465908772577
"Mir669i" 0
"Amdhd1" 0.0752685490889291
"Gm7290" 0.042697541105647
"Gm25072" 0.0367009056594139
"Gm44818" 0
"Gm37773" 0.114551602584918
"Gm12426" 0.199490932720752
"Mir370" 0.113802195598625
"Hrasls5" 0.111721875520517
"Lhfpl1" 0.0653911056910132
"AC120347.2" 0.0696671076614484
"Gm44669" 0.094051416774146
"Trdv2-2" 0.0876196000803161
"Gm14608" 0.133700522129309
"Frmd7" 0.123039773429808
"E230025N22Rik" 0.0266055481308
"Gm42522" 0.223502561310384
"Gm43496" 0.121488130942137
"Cpeb1os1" 0.0735887684861323
"AC124421.1" 0.0658328065541961
"Gm26394" 0.182348841523311
"Gm22625" 0.0713521702053814
"Gm12957" 0.0928383448973831
"Gm26954" 0.108080715446763
"Gm44020" 0.123334667751968
"Gm26320" 0.0553191077494459
"Gm43834" 0.134838704936171
"Baat" 0.0531561272506197
"Gm45609" 0.0985037813782444
"Iglj3" 0
"Gm24035" 0.245275809667801
"C2cd6b" 0.0837204005009102
"Platr23" 0.0485516865570103
"Gm18905" 0.0699195902404272
"AC133650.2" 0
"Ocm" 0.154160110297006
"Cpb1" 0.0521550884300285
"AC132114.1" 0.0963391523704436
"Gm44742" 0.0805417641181075
"Gm27861" 0.129288220016114
"Platr14" 0.109384201368752
"AC153940.1" 0.0641218281892147
"Gm10490" 0.0763848921197737
"Acnat1" 0.159019156131181
"Hoxa1" 0.115440723091153
"Gm12165" 0.129512216357208
"Foxl1" 0.143550162891033
"Gm39271" 0.081712818011417
"Gm18889" 0.104458136270799
"AC127302.1" 0.15466329507122
"Gm26401" 0
"Gm15241" 0.10163303303533
"4833423E24Rik" 0.152052654553855
"Gimap1os" 0.0800322571162366
"Gm13324" 0.188713093758404
"Gm44956" 0.0443194717901006
"Gm43937" 0.0366755289173431
"Stpg2" 0.0941862485580367
"Gm13185" 0.0104149914378061
"AC162467.4" 0.0882307115760116
"Styk1" 0.102198286170039
"Stk32b" 0.0868267002135942
"Ffar4" 0.15381969945975
"Gm20768" 0.0661574512250754
"Gm27668" 0
"Gm22300" 0
"Fndc9" 0.12535074978328
"AL645745.1" 0.0384099058202845
"4930528J11Rik" 0.0336863389793735
"Gm11271" 0.0627870635504546
"Gm35066" 0.0748315338183491
"Cib4" 0.090664248180283
"Gm13609" 0.0809524290093987
"4930527J03Rik" 0.0767934692116308
"Gm45064" 0.144385299481513
"Mirg" 0.0982430707474524
"Gm44729" 0.0610161264257869
"Gm13675" 0.0491989880935824
"Mst1r" 0.115890273721286
"Mir322" 0
"Gm44678" 0.0735144481638634
"Adamdec1" 0.065069470672536
"Ankrd22" 0.00935666573177475
"Gm2895" 0.121450040733152
"Gm18014" 0.0809575564272493
"Gm24860" 0.0331255720195389
"Mtnr1a" 0.07755587857388
"Gm23787" 0.24522047250792
"CT009718.7" 0.0513224904899354
"Bpifb5" 0.154387659955024
"Gm4968" 0.0750978472917321
"Cct8l1" 0.0992689577239175
"Trim42" 0
"Gm16069" 0.0539249551175506
"Gm16334" 0.028949671629764
"Gm6305" 0.0755334810282917
"Clec18a" 0.113851339644214
"Gm22598" 0
"AC126796.1" 0.0865682618582986
"Htr1a" 0.108867910641078
"Pdilt" 0.0992241308360294
"Bicdl2" 0.0702213834959684
"Mir876" 0
"BC046251" 0.135492622718925
"Eps8l3" 0.0976762153886629
"Gm42935" 0.129443902934807
"AC123694.2" 0.0133924111895206
"Bex6" 0
"4930404H24Rik" 0.107355714226548
"Gm45407" 0.095360993543816
"Gm5303" 0.0687805065673375
"Gm44801" 0.12288922794596
"AI481877" 0.0190939295932629
"AC160394.4" 0
"Gm27941" 0
"Gm9924" 0.00768817422449484
"Gm12943" 0
"Gm26600" 0.0556977124923592
"Gm24306" 0
"Gm26885" 0.0908465533182786
"AC153954.1" 0
"Gm4792" 0.0915003613024962
"Abcc12" 0.113893459641146
"Gm24409" 0.168815443202569
"Gm5576" 0.0513359094555644
"1810010K12Rik" 0.0913354483602442
"S100a2" 0.108105423306343
"Apobec4" 0.110645993017754
"Gm22793" 0
"Gm22275" 0
"Gm17203" 0.0839555276855083
"Tppp2" 0.0934756874303474
"Zfp804a" 0.113748784346539
"Mir367" 0
"1700108F19Rik" 0.130973848335159
"Gm22000" 0.0118146750688843
"Gm37284" 0.0519714481261009
"n-R5s45" 0.160994082287707
"Gm22822" 0
"Gm26752" 0.12013325728609
"AC165260.5" 0.112407063818264
"Gm5867" 0.0145687716306976
"Cav3" 0.0332489488188119
"Vmn1r-ps144" 0.0764452646565774
"Gm6283" 0.064998147465985
"Ldlrad1" 0.0358841265892942
"Gm42850" 0
"AC103936.1" 0.0575462210326359
"Gm853" 0.0785518761872198
"Gm11750" 0.0966268994621464
"Gm12506" 0.140582278947722
"Gm25132" 0.162405099522763
"Cyp2j13" 0.123832947965413
"Gm17150" 0.0966386044544809
"Gm11431" 0
"Klhl33" 0.121418606986126
"Tpo" 0.106072230033756
"Trim55" 0
"Gm43497" 0.0898454113044785
"Gm6623" 0.0466074363495871
"Gm29539" 0.10849633575023
"Gm38328" 0.144465526439586
"A530006G24Rik" 0.165123414667078
"Gm5256" 0.0311311499207901
"Mir598" 0.113298066449257
"Gm32710" 0.0827316331313711
"Gm31881" 0.0636016353694421
"Gm16028" 0
"Gm37915" 0.0609701309255392
"Gm31520" 0.0753431943992192
"Gm14402" 0.130889695135533
"Gm11213" 0.0648331272083904
"Usp46os1" 0.057613346648935
"Pappa" 0.117886163131168
"Rln3" 0.029975638924649
"Gm2559" 0
"Gm13936" 0.102371353440362
"Gm25978" 0.105679095075738
"Gm45100" 0.0480187948720291
"CT009536.1" 0.0650307912796359
"Gm34728" 0.134283691894188
"Fhitos" 0.095135847216725
"Myhas" 0.0141682884344428
"Gm27605" 0
"AL596383.1" 0.128769828965887
"2010106C02Rik" 0.0544730298238517
"Abcc8" 0.124230294276654
"Gm14968" 0.0914101037078902
"Gm6767" 0.0533299143534842
"Gm24545" 0
"Aqp5" 0.0829669507625972
"Gm10913" 0.0363569424012782
"Gm42445" 0.102564946309624
"Gm25088" 0.116027684276724
"Prss38" 0.074502708471942
"Tmem215" 0.106256618582352
"Gm44780" 0.0786444999767077
"Gm24313" 0
"AC140449.1" 0.0119377462117724
"C6" 0.0884463404311297
"Gm45267" 0.105117770483134
"Casp16-ps" 0.0362118634670141
"Rpl30-ps3" 0.0556615392708865
"Gm27265" 0.124794307862207
"Mpp4" 0.0781274121929294
"Gm17052" 0.030970751750051
"4930583P06Rik" 0.0916523567617362
"Gm11675" 0.0870918592139125
"Lrrc69" 0.0906441881947317
"Nt5c1b" 0.0626340436481474
"Gm25136" 0.165257001041212
"Gm28888" 0.109817780907668
"Met" 0.0844360168793207
"9330175E14Rik" 0.0272803675337356
"Gm25338" 0.246770930404172
"Tmem200a" 0.121685889426533
"Gm16220" 0
"Gm24961" 0.057555839618453
"Slc25a54" 0.00583137205945465
"Iqcf6" 0.114672187408346
"Pnlip" 0.137318531713661
"Gm42866" 0.0557023263326055
"Smt3h1-ps" 0.125834761040774
"Gm27385" 0
"Evi2b" 0.00493336220599025
"Gm29459" 0.0162679505752409
"AC154755.1" 0.107956702980059
"Gm28410" 0.114262666299092
"Gm9364" 0.075933245886514
"Gm38243" 0.0975122281541572
"Gm27457" 0
"Car15" 0.0885022296171139
"Halr1" 0.108926145532307
"Gm24915" 0.247985519626005
"Cacna1i" 0.116288627705012
"Tmem229b-ps" 0.0365642133517516
"n-R5s211" 0.137958849322995
"Gm36972" 0.0156660866185639
"Gm18310" 0.0630196811585946
"Gm23027" 0.12445255661665
"AC138284.2" 0.0531504476826749
"1810008I18Rik" 0.0678546493357059
"Gm42862" 0
"Gm12193" 0.118500460879036
"Gm9768" 0.0940356440279972
"Gm11346" 0.0923627106567334
"Vmn1r53" 0.0247740055650967
"Gm16004" 0.0855654626881013
"Mir7578" 0
"4930461G14Rik" 0.043635164603558
"Gm11971" 0.0329888802363544
"Gzmk" 0.0579369228562812
"Gm14165" 0.038397973575324
"Clvs1" 0.11411281797807
"Gm43720" 0.103971171435979
"Gm8722" 0.0326868640589696
"Gm45572" 0.0244117932668204
"Gm15611" 0.114039304066571
"Gm8731" 0.0661442422548302
"Sowahb" 0.121028390227673
"Mir101b" 0
"Lmx1b" 0.0951768429708392
"Gm15820" 0.0919194607402537
"Zfp572" 0.107088615882682
"Gm22910" 0.136217779483001
"Dchs2" 0.113440700892652
"Gm42900" 0.102372853726776
"AC127596.1" 0.0979121301576754
"Ddx4" 0.0674232176631735
"AC165254.1" 0
"Gm15925" 0
"Gm42797" 0.0526304685100319
"Mir5101" 0
"Itih4" 0.0830160533947875
"Gm28041" 0.0105372933757243
"Gm45471" 0
"Gm22029" 0
"Mir669a-6" 0
"Tfap2d" 0.0752325043580217
"Olfr1397-ps1" 0.0413533488271872
"Gm6758" 0.0399953657775884
"Gm36210" 0.0968208577254672
"Sftpb" 0.088861194092004
"Gm24003" 0
"Traj51" 0
"Ambp" 0.0381713857495889
"Gm5265" 0.0846185706346737
"Gm8523" 0.016214759558082
"Gm27493" 0.214223078441098
"Fmo4" 0.0830349833563024
"Gm4651" 0.0374712132005839
"Gm11447" 0.0908603707266909
"Gm9733" 0.039980933746244
"Klhl1" 0.101931073629694
"Gm44661" 0.0667023540301487
"Rasef" 0.105689984196902
"AU022133" 0.147488001769641
"Opn1mw" 0.114595889832622
"Gm42141" 0.0680021033933995
"Fgf17" 0.0369197898793387
"AC187103.3" 0.122360540012534
"Gm15844" 0.018385893267313
"Gm24613" 0.0731624505093204
"Gm42536" 0.0900147974700973
"Them7" 0.0872184118207616
"Nphs2" 0.100643034924752
"Gm13216" 0
"Gm43426" 0.0881257941299603
"Slco4c1" 0.038055048682025
"Igsf23" 0.0475617476200923
"Gm12804" 0.0739258229919516
"Mxra8os" 0
"Gm29008" 0
"Gm24900" 0.0790318991925853
"Gm11211" 0.0556796768234262
"CT010478.1" 0.125550111035769
"Gm765" 0.102351916829153
"Gm42620" 0.207367432470178
"Gm16045" 0.0852431669175341
"Gm42456" 0.148835441590387
"Gm26498" 0.262780816685606
"Mup21" 0
"AC133934.1" 0.0830840908247822
"4933408J17Rik" 0.0565061517817828
"Gm45502" 0.116141191018323
"Gm9429" 0.116665160834807
"Slc17a8" 0.134765812006676
"Gm13163" 0
"Gm15762" 0.0842092201897282
"A830073O21Rik" 0.0935486247202949
"Gm45416" 0.0529312189526478
"Gm5533" 0.0551330435388028
"Zfp872" 0.10445183915211
"4931412I15Rik" 0.123706341165086
"Gm22929" 0
"Gm45170" 0.0705443158540768
"4930467K11Rik" 0.013155074123379
"Defb14" 0.0888505411782117
"Gm11843" 0.0690688285232113
"Gm12599" 0.0208329111241742
"Ltbp2" 0.101694675087449
"Wdr72" 0.06344040147216
"3632454L22Rik" 0.0893007153763157
"Gm37283" 0.0532860876070956
"Gm44856" 0.0904557933528793
"Gm25260" 0.138719356826842
"Rab5a-ps" 0.067548945846489
"Mir676" 0.102726492729395
"D930007P13Rik" 0.07632577970939
"AC100406.1" 0.0916420926650705
"Gm13623" 0.063419362178947
"Qrfpr" 0.119489074282606
"Gm38289" 0
"Gm42839" 0.0183031651124158
"Gm10038" 0.0649747785600101
"Nyap2" 0.113507843349399
"Krt2" 0.103350610500071
"Gm42471" 0.0498794763135707
"Gm25329" 0.142704340410763
"Gm28989" 0.0220344266385556
"Grid2ip" 0.133439413490919
"Gm43240" 0.18389531767692
"Gm11715" 0.092849701372825
"Cubn" 0.0632896982764065
"Gm44770" 0.0670862792544786
"AC112680.4" 0.100602225043471
"Gm44764" 0.0511893319532462
"Gm17764" 0.112980610654599
"Gm20656" 0.0336216598869132
"Mcoln3" 0.0301136849192334
"Hyal6" 0.00579055721991606
"AC157931.1" 0.025868633728777
"Gm22211" 0.170681788212843
"AC165349.2" 0.0199550435261353
"Gm29243" 0.0656734516322818
"Gm14989" 0
"Gm8603" 0.115711704182307
"Gm16585" 0.0730182346495496
"Kap" 0
"Dyx1c1" 0.0601381647727747
"Gm15665" 0.0995317144326401
"F930015N05Rik" 0.0612916340341025
"Pla2g2c" 0.116891699141429
"Gm31135" 0.0924975207870207
"Gm23689" 0
"Gm7241" 0.0231087752794943
"Gm6660" 0
"F2" 0.0185498769022981
"Doc2b" 0.114959446851927
"Gm43052" 0.0185112432617111
"Mir7b" 0.0765842213607761
"Kcnmb3" 0.0494117650082341
"Ksr2" 0.109416357958717
"Fam169b" 0.0858842690653145
"4930425K10Rik" 0.0356545367480356
"Unc93a" 0.00691839405380002
"Gm15906" 0.163193241213379
"Mir181d" 0
"Gm20462" 0.0444037605810865
"AC114645.1" 0.050806403969871
"Rab11fip4os2" 0.0601896257363651
"Gm12341" 0
"Gm25548" 0
"C230088H06Rik" 0.0240254545069183
"AC124399.1" 0
"Gm15825" 0.0889238791688871
"4933434M16Rik" 0.0729564982588035
"4933406M09Rik" 0
"Gm28035" 0.00901937318720916
"Gm5037" 0.0634487900461707
"Tlr8" 0
"Gm3760" 0
"Gm43175" 0.0915276762581554
"AC139323.1" 0.0544941852529685
"CT030657.1" 0.0653656536509157
"Gm14616" 0.0812078294295314
"Akr1b7" 0.0201811536063503
"Dusp9" 0.0670054580116724
"Stat4" 0.0302741000716956
"Gm29295" 0.0992614413096216
"AI838599" 0.054542699240866
"Gm13474" 0.0345159173198385
"Gm10855" 0.0476226961909127
"A730085K08Rik" 0.0362252783356914
"Gm16010" 0.109531341647265
"Gm25376" 0
"Gm44175" 0.0760310338229758
"Wif1" 0.0977148873541715
"Gprin2" 0.0949845787659956
"Tm4sf19" 0.00727339535637596
"AC164616.1" 0.0536561599531479
"Dmrt2" 0.0632562863469337
"Trdj1" 0
"Gm28087" 0
"Foxp3" 0.0604316212291503
"Slc27a2" 0.0736626096984192
"Gm43072" 0.145809110146821
"AC167364.2" 0.00866959824541707
"Wee2" 0.0818081113132462
"Gm26555" 0.0879412639899823
"Gm12611" 0.128770185342557
"Gm10477" 0.104541973938038
"Gm12983" 0.0590607900070865
"Gm16554" 0.0838215101207149
"Kif26b" 0.0897651779867746
"Gm11830" 0.052576213669776
"Gm37514" 0.0981466162537361
"1700034J05Rik" 0.0477446590120831
"AC160931.1" 0.0221941576206661
"Gm12671" 0.0974022436172214
"Mc2r" 0.102753955853984
"AC129336.1" 0.0745331913767402
"Gm14392" 0.13517612875988
"AC121805.2" 0.103918752075006
"Gm16351" 0.0375791136013145
"Gm30191" 0.106425117266654
"Gm17181" 0.239838394486051
"Gm7493" 0.0586543275250731
"Fth-ps3" 0
"Col6a6" 0.0960365865114575
"AC126459.1" 0.0948517480199881
"Gm34139" 0.0992850666025733
"Mir3059" 0
"Gm2427" 0.0223195278093688
"Gm24057" 0
"1700018A14Rik" 0.054046020006627
"Gm5353" 0.0595390626887943
"AC115880.1" 0.0614814156081395
"Gm43318" 0.0908338456301707
"Gm10340" 0
"Gm7932" 0.127865228553056
"Gm13413" 0
"Gm29486" 0.0245770372426485
"1700100L14Rik" 0
"Gm14025" 0.0852782833091441
"Gm24648" 0.144107856955625
"Slurp2" 0.16480232673487
"Gm5648" 0.0594344627236475
"Lhx6" 0.110426745554303
"Gm24824" 0.121805096495784
"Gm43386" 0.0167875864227841
"Gm12223" 0.102428307592531
"Gm26521" 0.0382733177107194
"AC122428.5" 0
"9330175M20Rik" 0.120165234286757
"Gm42847" 0.0665607735008142
"Gm11657" 0.0924021566027764
"Gm37742" 0.0942693288529402
"Gm37144" 0.0320555512096667
"Gm6260" 0.0970149874295045
"Gm33940" 0.0904136296386051
"Ugt1a2" 0.0129860769572283
"Gm20319" 0.109338994629428
"Ms4a1" 0.080257863859245
"AC152947.3" 0.0349829159841094
"Fdx1l" 0.0382173812351385
"Gm43864" 0.0932161386425484
"Lrrc66" 0.0605269604039645
"Gm2389" 0
"Gm25105" 0.143073347318218
"Gm14524" 0.122529666636581
"Gm44470" 0
"AC098712.1" 0.204124871459699
"Igfn1" 0.0668301133221513
"Gm42919" 0.0725507888778264
"Gm22884" 0
"1700086D15Rik" 0.0939116912427923
"1700034E13Rik" 0.0733310247220685
"Gm43636" 0.105494938219933
"Tex43" 0.0844216103549404
"Lcn3" 0.0533440129432703
"Gm16165" 0.0801220110445192
"Fam186b" 0.110716188326579
"AC156025.1" 0.118606951166658
"AC110043.1" 0.069014275350864
"Gm43065" 0.0395200932520096
"Gm26960" 0.137910581793651
"Gm22054" 0.0577454660983707
"Defb12" 0.157385919771871
"Uts2" 0.104826895859625
"Gm7212" 0.0793859422380082
"Gm24443" 0
"Gm17511" 0.0240016126000636
"Hgfac" 0.0781311986889192
"AC161884.2" 0.0846622176471141
"Gm16341" 0.0705098326379839
"4930550L24Rik" 0.00570615293851619
"AC159622.2" 0.110961035025876
"Atp8b4" 0.050603064957449
"Gm24791" 0.0808417900736606
"Gm24307" 0
"Fhad1os2" 0.029150347765926
"Gm25784" 0
"Elfn1" 0.0756233456272469
"Gm23208" 0.0748906972859304
"Gzmb" 0.0504267353626314
"Gm44014" 0.0479329598038398
"Gm12309" 0.0947770642593269
"Gm23407" 0.0987953125372516
"AC133103.5" 0
"AC154840.1" 0
"Gm14928" 0.0398680772624567
"4732465J04Rik" 0.037663152931312
"Olfr12" 0.111496673058516
"2010309G21Rik" 0.0596964101326063
"Psapl1" 0.129080158229973
"1600029O15Rik" 0.0495762957039086
"AC165245.1" 0
"Gm18609" 0.0548766464394116
"AC151984.1" 0.135731920146717
"Gstp3" 0.106110582703221
"Gm29084" 0.0501067883579706
"Gm12752" 0
"Tex33" 0.146472149331676
"Rec8" 0.0317423178421326
"Rpl9-ps8" 0.0162680744964152
"Cd3g" 0.0709177362274121
"Gm5228" 0.0768290576247806
"Gm43008" 0.0893439155443053
"Gm45112" 0.0519575276969497
"Gm14215" 0
"Gm16140" 0.065547692057752
"Gm42537" 0.0865433781234167
"Gm42642" 0
"Lrp2" 0.0691980447496802
"Gm8824" 0.0757038079800771
"Tnk2os" 0.100479415900319
"Htr1f" 0.074104419001247
"Gm15749" 0
"Scn11a" 0.00288746612324623
"5430402P08Rik" 0.0978658816696919
"Ifnlr1" 0.0930819653856353
"Gm7224" 0.0572443119789273
"Gm650" 0.0266795520440644
"Hspe1-ps3" 0.0306889840832075
"Gm25285" 0
"H2-M5" 0.0272114648652345
"Gm12746" 0.0278464414034075
"Gm14471" 0.0332677076939459
"9230106D20Rik" 0
"Gm37674" 0.0999559946301976
"Csta1" 0.0742547843301495
"Slc6a20b" 0.0509874959933312
"n-TStga1" 0
"Gm11414" 0.0361639490009772
"Impg2" 0.0512701009221322
"Gm23567" 0
"Arhgap33os" 0.102994301665044
"Vmn2r-ps159" 0.0691714789630645
"Snx31" 0.0372103258540919
"Gm43279" 0.0948959997401981
"AL589735.1" 0
"Rapgef3os1" 0.0368341611875305
"Gm8146" 0.0624565897481982
"AC172027.1" 0.0580179869218481
"Gm10829" 0.103655297802761
"Cyp26c1" 0.122925213374742
"Gm22994" 0
"Gm42397" 0.093621314250596
"AC160051.2" 0.00253610475342458
"Gm14862" 0.107042429159696
"Olfr173" 0
"C330002G04Rik" 0.0979481852271971
"Xlr4e-ps" 0
"Irx3os" 0.108468029283123
"Twist2" 0.108362477620317
"Gm34225" 0.0240882571804329
"9330118I20Rik" 0.101704186371814
"1700013A02Rik" 0.0148979251057017
"AC122357.2" 0.0653315078393721
"Gm42771" 0.106495948246882
"Gm45344" 0.0799873582418734
"Trdc" 0.0892080314613425
"Gm18853" 0.0143804261764429
"Gm13712" 0
"AC125444.5" 0
"Hnrnpa1l2-ps2" 0.0664137780849004
"AC155258.1" 0.0580975829607393
"Ighv1-12" 0
"Gm34248" 0.0995762671733623
"Gm22825" 0
"Tmprss9" 0.0628051969259832
"Gm25163" 0
"Gm42849" 0.0612526594768224
"Gm12724" 0.0830624323161261
"Tnn" 0.0699830638567894
"Gm28497" 0.0672611039488497
"Hes3" 0.0465205157244202
"Gm29164" 0.0359527854388671
"4930550C17Rik" 0.0856226309296748
"Gm15540" 0.085368242952358
"Gm42679" 0.107067123331859
"Gm42948" 0.155488132203946
"Gm24525" 0.062919188991494
"Magel2" 0.0853697862645396
"Sema3a" 0.106228370632062
"4833421K07Rik" 0.113163572716749
"4930487D11Rik" 0
"Rps13-ps7" 0.0546233505986551
"Gm17508" 0
"1700011D18Rik" 0.0960923569362046
"Pcsk9" 0.0931219946104299
"4930538E20Rik" 0.0627967899927208
"Tmed6" 0.0109079190197676
"n-R5s207" 0
"Gm17116" 0.0729595198414621
"Gm13487" 0.0318737743482852
"Gm24239" 0
"Gm31774" 0.0594731156405657
"Ppp3r2" 0.0606265318324159
"Tulp1" 0.105989367792222
"Mmp3" 0.132471675475333
"AC165159.1" 0.136901790157256
"Tbx21" 0.0801467972257222
"AC174457.1" 0.153059361056297
"Gm11599" 0.0201818566901505
"Skap1" 0.0807201949426888
"Gm12291" 0.0273339182804811
"4930477O15Rik" 0.0517938800144258
"CT025624.2" 0.0305530014248342
"4930563M21Rik" 0.0735235786053543
"Gm2174" 0
"Sirpb1a" 0
"Ankrd31" 0.00895000364830601
"Olfr1420" 0.0815120912547881
"Dnajb8" 0.0787623258454069
"Oxt" 0.0514744613564838
"Gm15614" 0.0177613652066271
"Cntn6" 0.0745414812497414
"Gm26894" 0.100471233021038
"Gm34418" 0.151589032049714
"Gm16236" 0.0279426767965272
"Prr19" 0.0277847522492924
"Gm13743" 0.0740267641549584
"Gm28096" 0
"Gm25497" 0.072796679637172
"Gm16440" 0.0232143205706898
"AC159821.2" 0
"Gm26688" 0.0838708998424991
"AC154863.1" 0.0951438705560832
"CU024892.1" 0.106483665772133
"CT025751.2" 0.0689336770574784
"Gm27463" 0
"Gm22019" 0
"Gm13529" 0.0218306031159448
"1700031P21Rik" 0.0334898540018404
"H2afb3" 0.0534149246728824
"Sstr3" 0.0996835134494488
"Gm11469" 0.131387371147937
"Gm25989" 0
"Sla2" 0.0411263658965274
"Pde6h" 0.0338955060598172
"Gm15815" 0
"AC151971.1" 0
"Gm12331" 0.0449639603060013
"Gm26611" 0
"Gm37729" 0.0415739742671223
"AC079644.15" 0.0870421004562072
"Ighv1-26" 0.123129094443378
"Gm23577" 0
"Gm24755" 0
"Gm14878" 0
"Gm15961" 0.140357359816112
"Gm33994" 0.00357278909088849
"Gm22523" 0
"2310005A03Rik" 0.0577830301355599
"Gm37138" 0.0885124906841623
"Gm25421" 0
"1700016B01Rik" 0.101846522948765
"Krt77" 0.0843976435898955
"Gm37329" 0.0395767223729224
"Gm9964" 0
"Uqcrh-ps1" 0.0331501749243103
"Gm25488" 0
"Gm16152" 0.0824298733392973
"AC154266.1" 0.087528794861376
"Gm43507" 0.0712831669963448
"Sh2d1b2" 0.0038677230190706
"AC153821.1" 0.105046311415888
"Gm44847" 0.0806971116219012
"Tas2r108" 0.039269579558846
"AC165149.1" 0
"Abhd16b" 0.0248990507016164
"Gm15079" 0.122036310326456
"Gm29427" 0.0695270552806576
"4930448E22Rik" 0.0760383832162977
"Gm27177" 0.00690076490069465
"Gm26008" 0
"Gm44873" 0.0354017715357344
"Gm16144" 0.110702869968688
"Gm14742" 0
"Gm13228" 0.0701721294496508
"Cyp27b1" 0.0277631093855997
"Adamts18" 0.0842901768652477
"Tsga13" 0.0100678595824124
"Ighv1-41" 0
"Fate1" 0.0127399729317418
"Frmpd3" 0.0999739622046427
"Vmn2r-ps16" 0.0243134935465284
"Gm16098" 0.0766719443491054
"Gm8880" 0.0395108301932539
"Gm43422" 0.106124171336342
"Gm2824" 0.0759839705377301
"Slco2a1" 0.0872880916708759
"Slc26a5" 0.0636711316079457
"Gm44969" 0.0958671542455144
"Gm24128" 0
"Gm43670" 0.109120341480783
"AL645783.1" 0.0505423572737955
"Gm16397" 0.0786835929366749
"CT485607.3" 0.0815113854854729
"Plekhd1os" 0.0949227281206297
"1700047A11Rik" 0.0452551761652491
"AC132315.1" 0.0456864441592409
"Gm12339" 0.108471606640532
"11-Mar" 0.0841167824934552
"A630072L19Rik" 0.0866895266329027
"AC156802.2" 0.0773889279913133
"Gm22991" 0.0681804360774538
"Gm23854" 0.0848721024573038
